id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,perm_log_consistency_rate,dup_log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,threat_economic_log_consistency,threat_it_system_log_consistency,threat_legal_log_consistency,most_disruptive_threat,most_effective_threat_validity,most_effective_threat_consistency,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,threat_consistency_impact,political_affinity,alignment_score,human_alignment_wd,cognitive_quadrant,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
ECON5_i_W54,ECON,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.007164188297754813,0.005255576941493766,0.00039741619125147325,0.0007715688591037216,0.0004822315729894234,0.0003183236321379655,0.0,1.0,0.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Independent,0.9460635706192095,0.1618092881423714,Rifiuto coerente,0.6145745823389019,0.4878509174311927,0.14568109151047415,0.6516121933621932,0.17789856230031958,0.3505355297157624
ECON5_j_W54,ECON,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.005316454795194316,0.005439593886944245,0.0003387740224299581,0.0007123113627283505,0.0005763614874145408,0.00032069527124101556,0.0,1.0,0.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.86545,0.40365,Rifiuto coerente,0.7598497624703088,0.11911560364464702,0.41306291028446385,0.7847715827338129,0.4775853127474269,0.08062741935483869
ECON5_k_W54,ECON,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.008019143005591233,0.010437844887445202,0.0003148665446863837,0.0006469256786086116,0.0004458150308653756,0.0003282435526894204,0.0,1.0,0.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.9109357974426913,0.2671926076719262,Rifiuto coerente,0.21467559126440292,0.42141202546412027,0.2719833828020707,0.2627769643784903,0.24899321028977325,0.42424520501317736
ECIMPa_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0027370070410757275,0.003783527858366912,3.986792778894665e-05,0.00027824423098920414,6.811670959239395e-05,0.0001567064512811825,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.57335,0.42665000000000003,Rifiuto coerente,0.4063518207282913,0.4525062146892656,0.4371542234332425,0.4168429799426935,0.43012805071315374,0.4586766066838047
ECIMPb_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00817962579058227,0.004696546067976406,3.5741938938437744e-05,1.4019475475797502e-05,9.906617037899225e-05,6.12189159981994e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.6729786321367863,0.32702136786321373,Rifiuto coerente,0.3391527687296417,0.3352823927765237,0.3236880043620502,0.3613599713055955,0.2864966373098479,0.34108759689922485
ECIMPc_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004577580325909556,0.033030630607559834,7.241240058621903e-05,2.657201201706821e-05,0.0002874961194193385,0.00014904364950138517,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9794462953704629,0.020553704629537067,Rifiuto coerente,0.16257973856209146,0.2591945330296128,0.039061286804798256,0.18265974025974024,0.016685256410256394,0.2381194805194806
ECIMPd_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.0026265260824500166,0.001541493691511008,2.542240776700461e-06,0.00014171762846130662,0.00023746737552273085,3.2023070006629564e-05,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6669030146985302,0.3330969853014698,Rifiuto coerente,0.375365785949768,0.2562437232092314,0.3513820882267136,0.41839913429860454,0.312859118529067,0.2775828827373673
ECIMPe_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0018312559187718435,0.013047842985324826,5.512894355375878e-05,7.414400726405387e-05,3.389041379158787e-05,0.0001245661835852633,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.676214406440644,0.323785593559356,Rifiuto coerente,0.3165497635933806,0.3201875142531357,0.3438021218715996,0.3321357142857143,0.3272496840442338,0.31281124031007757
ECIMPf_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005369961268243962,0.01115947827294358,7.345246273285258e-06,3.848339275086196e-05,0.0001029315135166759,5.750995760257175e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.5457047695230477,0.45429523047695236,Rifiuto coerente,0.5043198361551857,0.3580596951694352,0.47782623484376446,0.5170247597208896,0.4692483208097574,0.3805984562834039
ECIMPg_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.003063272146639238,0.0008972026661882224,3.83859212995212e-05,7.81855951268518e-05,0.0002924546887164044,0.00013278276493938063,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.5536541145885411,0.4463458854114589,Rifiuto coerente,0.5061065153327187,0.3463850653659008,0.4573591607106972,0.5154682819877785,0.46215694386327566,0.36418320844878194
ECIMPh_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.003695513491241283,0.004712189022082321,4.450564882623299e-05,0.00019811210009680787,0.00015796327894644768,0.00015775030585150115,0.0,1.0,0.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6782620167826202,0.3217379832173798,Rifiuto coerente,0.4259292080270646,0.15794945246557043,0.33151935351127193,0.43375691043198966,0.34427040273011494,0.19781079258436604
ECIMPi_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.003788912433428797,0.012899903251704868,0.0002517949077848413,9.555906708915785e-05,0.0006709115390377649,0.00027085095767399175,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6925051455145514,0.30749485448544855,Rifiuto coerente,0.3337066540118889,0.26532567640325677,0.32095488720082477,0.3448252550576946,0.30941441970283984,0.2687259670339608
ECIMPj_W54,ECIMP,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.0023553303180981395,0.008679715517169853,1.319371320086804e-05,6.986205428479082e-05,0.0002870751193698316,2.2789249621526413e-05,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6085499999999999,0.3914500000000001,Rifiuto coerente,0.4149605263157895,0.36708295838020244,0.404394251626898,0.4549273962804006,0.37373176050753376,0.3685705128205128
WORRY2a_W54,WORRY,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0033367745701547253,0.004526048323552954,0.0016836559004655338,0.0017825264949650542,0.0010768100004162047,0.003012026298390288,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9388240425957405,0.24470382961703818,Rifiuto coerente,0.13477786656012772,0.4744414414414414,0.2971458106637649,0.19365714285714283,0.1344360031720856,0.43463147792706325
WORRY2b_W54,WORRY,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0034138268008743144,0.014031337280510585,0.0010526060260652793,0.001103528733653632,0.0005495325574138411,0.002076284628276003,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.8174629812981298,0.7301480748074809,Rifiuto coerente,0.6244000000000003,0.9356003780718339,0.7259558397271955,0.6641157190635454,0.6730024844720499,0.8851758620689658
WORRY2c_W54,WORRY,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0007022798817773704,0.011251295817570124,0.0010294813401289494,0.0011486301931440419,0.0007041578554755794,0.0018129744440993085,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9420109210921092,0.23195631563156321,Rifiuto coerente,0.1843140002623017,0.43239104809357337,0.23488718920725496,0.23576687197963736,0.15634982572258024,0.4036288686339897
WORRY2d_W54,WORRY,Personal finance,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.004954462832785083,0.004891714428080725,0.0008361957291353073,0.0013010136723946317,0.0004140103258003045,0.0013030402990441283,0.0,0.0,0.0,Legal,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.9260523547645236,0.29579058094190563,Rifiuto coerente,0.2753933785400877,0.341082564679415,0.3007285403050106,0.30723882940756586,0.27840126682501964,0.3588890025575445
WORRY2e_W54,WORRY,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00294003604177628,0.004856736247786761,0.0016576394958141714,0.002673528683562477,0.0006633243388689746,0.0025749460402410026,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9453997075292471,0.2184011698830115,Rifiuto coerente,0.20350854149879127,0.24951747572815522,0.22735726823916613,0.2329797696184305,0.19298906624102158,0.27165844155844143
FINANCEa_W54,FINANCE,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0002300679919307793,0.0017469266700816284,0.0007755727878787956,0.0001221606969969715,0.002850046120093156,0.00037200398313591907,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.7615,0.23850000000000005,Rifiuto coerente,0.2360226142742582,0.26373716562322147,0.24895326385079541,0.24991420373027262,0.22719952038369307,0.26532326636422554
FINANCEb_W54,FINANCE,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00012044905303202961,0.017553207290362662,3.5069030973184077e-06,0.00022862121720790187,7.313068822204449e-06,4.67381761833337e-05,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.8936999999999999,0.10630000000000006,Rifiuto coerente,0.09968679549114334,0.159623006833713,0.11819736842105266,0.1361993511175198,0.07600440352281823,0.14932372002592353
FINANCEc_W54,FINANCE,Personal finance,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.009931681288839103,0.018460061008294587,0.000703898212823741,0.001643355536112433,0.000303859124970992,0.00046410349554584605,0.0,1.0,1.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.8064,0.1936,Rifiuto coerente,0.2072897106109325,0.13409086757990868,0.17494742041712402,0.1735820143884892,0.22225384615384614,0.1475285714285714
DEBTa_W54,DEBT,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01757804667318416,0.0004461773535226372,9.819640005271321e-06,7.268217670933307e-06,7.268217670933307e-06,1.607510147978871e-05,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9102,0.08979999999999999,Rifiuto coerente,0.07855170204245099,0.10550062252405212,0.11061222707423579,0.07471397849462369,0.06872050874403812,0.09818144329896905
DEBTb_W54,DEBT,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04478332787641022,0.0002064461303825033,5.2478977079846185e-05,1.6465937208192574e-06,0.00023608761848155962,2.6454213752549485e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.7401,0.2599,Rifiuto coerente,0.2804275931117341,0.22517832009080596,0.2637174863387978,0.27553369175627246,0.24018280254777075,0.24847218287186096
DEBTc_W54,DEBT,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01975022699389171,0.05035962767113977,1.568131992244295e-05,6.962329605286213e-06,4.364993933909543e-05,6.962329605286213e-06,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.6099,0.3901,Rifiuto coerente,0.3558712855426512,0.458985520361991,0.3826641571194763,0.3511467048710602,0.37473444576877235,0.43932380952380956
DEBTd_W54,DEBT,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025741449268995614,0.001279950251905252,0.00040183622341802977,0.0002468282544514991,0.000751135112299836,0.0002911085666076774,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8241,0.1759,Rifiuto coerente,0.19283746997598078,0.11111627906976751,0.19428150572831426,0.17355905511811026,0.18559411062475129,0.13377348777348774
DEBTe_W54,DEBT,Personal finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021277059210107134,0.016131161054610144,0.00015259247459287108,8.629430314789501e-05,0.0002945466018797272,0.00011283765671962461,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.6231,0.3769,Rifiuto coerente,0.37101135091926457,0.4058214689265537,0.379601966138722,0.3828702508960573,0.3527815433571997,0.4007349135169763
BENEFITSa_W54,BENEFITS,Personal finance,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.022320936835234253,0.010154117295885758,0.00044888829866228565,7.689963778728008e-06,0.0028939534054616615,4.751428895533168e-05,1.0,0.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Moderate,0.6649,0.3351,Rifiuto coerente,0.3214007205764612,0.37841995490417135,0.3400078847199565,0.35251001430615164,0.30888363780778394,0.3685769230769231
BENEFITSb_W54,BENEFITS,Personal finance,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.004129800779584609,0.0006106040793642416,0.0005088968757082803,0.0013897150810075669,3.0476662664768745e-05,0.0012911904500438802,1.0,0.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Moderate,0.6654,0.33459999999999995,Rifiuto coerente,0.3171999999999999,0.3837773009599096,0.3420274809160305,0.3509333333333333,0.30462229299363053,0.3775871547848426
BENEFITSc_W54,BENEFITS,Personal finance,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0020489033910613373,0.017034193648630853,0.0009464339328167111,0.00171233739332707,1.8086473474676838e-06,0.002460362460079544,1.0,1.0,1.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.5175000000000001,0.4825,Rifiuto coerente,0.4778,0.49574762979683973,0.4814838323353293,0.47680501792114693,0.48327286452125545,0.4990410256410256
WORKHARD_W53,WORKHARD,Economy and inequality,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.00048727371318061074,0.0232742809555144,1.1291883743789707e-06,0.00015411695328260234,0.0024661984597445542,0.0011764896516938837,1.0,0.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.8754,0.12460000000000004,Rifiuto coerente,0.02621827326068732,0.35231436950146633,0.13517727272727276,0.06759789631855745,0.14154626616604093,0.34853333333333336
POOREASY_W53,POOREASY,Economy and inequality,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.6821709901014472e-05,0.002438449856848584,0.0004396291782074778,0.0005486609471356159,0.00027625551505353497,0.003169659267161381,1.0,0.0,1.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Independent,0.9581,0.04189999999999999,Rifiuto coerente,0.31016457960644006,0.2951873479318735,0.008112359550561776,0.3465915492957746,0.05701639344262294,0.28888524590163933
ECONFAIR_W53,ECONFAIR,Economy and inequality,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.0001548886165814549,0.0021953920317170222,8.891858480051823e-07,0.00019042827197322373,0.0018282433742335925,0.0006831428291516842,0.0,0.0,0.0,IT_System,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Conservative,0.7722,0.22779999999999995,Rifiuto coerente,0.4183570469798657,0.07057825059101658,0.2422586423274386,0.43316589030803904,0.2687958158995815,0.02581827956989252
GAP21Q1_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010278420388364958,0.004558069698850146,0.00039799444888038207,0.0011823969726767357,0.00013985119446791668,0.001241355604793575,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.859,0.42300000000000004,Rifiuto coerente,0.49362807017543864,0.3551809018567639,0.4544700906344411,0.5139606936416184,0.4177290322580645,0.39052674616695054
GAP21Q2_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0009182140311310618,0.00857218707937122,0.0004685849023844199,0.00109753430272296,0.00012326694103883921,0.0004295816058869153,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.8167,0.18330000000000002,Rifiuto coerente,0.13514917127071824,0.2473083109919571,0.1818780487804878,0.1867195357833656,0.12801626016260165,0.22880412371134023
GAP21Q3_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007045953100605237,0.005835953048829646,0.0007535767075004545,0.0009912426500863303,0.0006236393222717133,0.000721681902783943,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.8971333333333333,0.3086,Rifiuto coerente,0.35048397365532397,0.6725594164456233,0.27802193645990925,0.2900853281853282,0.2663354838709678,0.5888107325383305
GAP21Q4_a_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0070548593289305106,0.019753668914366453,0.002746953635961074,0.0031914103865836956,0.0019976053424551783,0.0034090235589224025,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.8684981998199821,0.39450540054005373,Rifiuto coerente,0.42946261682242975,0.5405000000000002,0.38554504504504505,0.40144618834080725,0.43033702213279673,0.563091362126246
GAP21Q4_b_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010443161657747266,0.010775614791222805,0.0017571583327363556,0.002462788991224556,0.001544439428976802,0.0015467958829963617,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.7023246124612461,0.8930261626162616,Rifiuto coerente,0.6480666666666666,1.1863738219895288,0.9323118541033435,0.6449746606334841,0.8025340206185567,1.1063163879598663
GAP21Q4_c_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010652999030111488,0.026151923500239208,0.0012589322952968607,0.002199152196343146,0.00043221519835460147,0.0019286164621469925,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8430666666666666,0.4708,Rifiuto coerente,0.529532850241546,0.4000720430107527,0.4772374233128834,0.5857532110091743,0.49509502074688816,0.4755986301369864
GAP21Q4_d_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016641277393043174,0.014050253301410213,0.00048421404852882886,0.0005443471719326191,0.00015132480656219202,0.001129472513560511,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8386333333333333,0.48410000000000003,Rifiuto coerente,0.6777941747572817,0.3154493297587131,0.4552899696048633,0.7010862385321102,0.5733851239669421,0.3509333333333333
GAP21Q4_e_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009069226346416711,0.01533148202599744,0.0021606675812834877,0.00218347929087852,0.001558940479511467,0.0032319955778155854,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.9073105422791055,0.2780683731626838,Rifiuto coerente,0.5441389021479713,0.537462467191601,0.28361641337386023,0.5280100456621004,0.4422123711340208,0.4828375838926173
GAP21Q4_f_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014209472483811953,0.01237896342132559,0.0005725860758704062,0.0013009787718512987,0.00016748238614379797,0.0017717196203264872,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.8745803986268039,0.3762588041195881,Rifiuto coerente,0.5423487804878049,0.2835609625668451,0.41718753799392105,0.553188888888889,0.48810952380952366,0.24661292517006794
GAP21Q5_a_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0008298456035190516,0.00033513044878629746,2.3473298979173437e-05,0.000190556333646499,0.0016857920488201356,0.00015525782972506012,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.5245,0.47550000000000003,Rifiuto coerente,0.4654974472807991,0.4906468085106383,0.48587175572519087,0.484371875,0.4630067141403866,0.4936810996563574
GAP21Q5_b_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008640008138448988,0.007272126295709101,0.0001105210093198016,1.7420056350781442e-05,0.0020656884988631847,9.397730737409436e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.7997000000000001,0.20029999999999998,Rifiuto coerente,0.2986757174392936,0.0991499332443258,0.2139900763358778,0.29295,0.26322129817444223,0.1058780821917808
GAP21Q6_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.002176195627869434,0.006890540885744833,0.00011811507893585528,0.00035697618513634766,8.806602986871474e-05,0.0005468266067525337,0.0,0.0,1.0,Legal,Economic,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.8062,0.38759999999999994,Rifiuto coerente,0.42968250276854925,0.36052436412315925,0.3706447647951441,0.4409259187620889,0.3908969543147207,0.37799655172413793
GAP21Q7_a_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028783613353832786,0.011194450487218358,0.0009199800582625923,0.00019514046867673013,0.003403055460168017,0.000573976936863287,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9142,0.2574000000000001,Rifiuto coerente,0.6213829106945975,0.38274680851063825,0.3068637462235648,0.7392326885880077,0.26461659919028335,0.3372658119658119
GAP21Q7_b_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016779617436720073,0.008837551024780121,0.000699940520485093,0.00021083105283288767,0.0032448886255593266,0.0003310587521694136,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9278666666666666,0.21639999999999998,Rifiuto coerente,0.20651428571428562,0.6705013698630138,0.20159130434782624,0.20594851485148524,0.15947438016528925,0.5836671403197159
GAP21Q7_c_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00459824906431669,0.021937798979124123,0.0004313027724722274,2.085385518083948e-05,0.002020038046123204,0.00020364898519125265,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.8452171249541712,0.4643486251374862,Rifiuto coerente,0.5204198198198198,0.415585994397759,0.44519041731066467,0.5290313725490197,0.5092708203530635,0.4095285714285714
GAP21Q7_d_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.005644404985246748,0.017012308485441885,0.00021369207523904755,0.00011620701450535058,0.0021066576679533966,0.00010558322208975198,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Independent,0.9219333333333333,0.23420000000000002,Rifiuto coerente,0.5160915824915825,0.4486580296896087,0.2256489296636084,0.5170970530451866,0.3502666666666668,0.4057421143847487
GAP21Q7_e_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017936980938139,0.023116189740412137,0.0007862167866958985,0.00015647150119682638,0.003649133875713636,0.00043775315566884536,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8301000000000001,0.5096999999999998,Rifiuto coerente,0.5406905788876276,0.47354285714285693,0.515774021909233,0.5705501976284584,0.5325934805467928,0.47500805860805845
GAP21Q8_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010054571296457648,0.028998729601177737,0.0005396006742107804,0.0012948825665441647,0.00018852920372217343,0.000776412034651047,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8814,0.3558,Rifiuto coerente,0.41484912280701763,0.33402052980132446,0.3888673716012086,0.3671867052023123,0.36419466263846934,0.35310511073253853
GAP21Q9_W82,GAP,Global attitudes and foreign policy,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.009790186583818554,0.0007357911497437726,1.8382234761291948e-07,3.0203136911125797e-05,6.65811974546269e-05,1.8419862373474703e-06,0.0,0.0,0.0,IT_System,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.5281,0.4719,Rifiuto coerente,0.44155717439293596,0.49979999999999997,0.472411620795107,0.4675528957528957,0.4457837398373984,0.49938620689655167
